cpp_code,rust_code
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to read contents from 
// one file and write it to another file 
#include<bits/stdc++.h> 
using namespace std; 

// Driver code 
int main() 
{ 
// Input file stream object to 
// read from file.txt 
ifstream in(""file1.txt""); 
        
// Output file stream object to 
// write to file2.txt 
ofstream f(""file2.txt""); 
        
// Reading file.txt completely using 
// END OF FILE eof() method 
while(!in.eof()) 
{ 
        // string to extract line from 
        // file.txt 
        string text; 
                
        // extracting line from file.txt 
        getline(in, text); 
                
        // Writing the extracted line in 
        // file2.txt 
        f << text << endl; 
} 
return 0; 
}
```","Here is the translation from C++ to Rust.
```
use std::fs::File;
use std::io::{self, BufRead, BufReader, Write};

fn main() -> io::Result<()> {
    // Open the input file for reading
    let input_file = File::open(""file1.txt"")?;
    let reader = BufReader::new(input_file);

    // Open the output file for writing
    let mut output_file = File::create(""file2.txt"")?;

    // Read the input file line by line and write to the output file
    for line in reader.lines() {
        let text = line?; // Handle potential errors while reading lines
        writeln!(output_file, ""{}"", text)?; // Write the line to the output file
    }

    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
#include <fstream>
#include <iostream>
using namespace std;

int main(){
    //using ofstream for output file operations.
    ofstream file;

    // Opening file ""Gfg.txt"" in write mode.
    file.open(""Gfg.txt"");

    // Check if the file was successfully created.
    if (!file.is_open())
    {
        cout << ""Error in creating file!"" << endl;
      
       // Return a non-zero value to indicate an error.
        return 1;
    }
    cout << ""File created successfully."" << endl;

    // Close the file to free up resources.
    file.close();
    return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::fs::File;
use std::io::{self, Write};

fn main() -> io::Result<()> {
    // Attempt to create the file ""Gfg.txt""
    match File::create(""Gfg.txt"") {
        Ok(mut file) => {
            println!(""File created successfully."");
            file.flush()?; // Ensure the file is properly written before closing
            Ok(())
        }
        Err(e) => {
            eprintln!(""Error in creating file: {}"", e);
            Err(e) // Propagate the error
        }
    }
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to create a temporary file
// read and write to a temporary file.
#include <cstdio>
#include <cstdlib>
#include <iostream>

using namespace std;

// Driver code
int main()
{
        // Creating a file pointer which 
        // points to the temporary file 
        // created by tmpfile() method
        FILE* fp = tmpfile();

        // Content to be written in temporary file
        char write[] = ""Hello World!"";

        // If file pointer is NULL there is 
        // error in creating the file
        if (fp == NULL) 
        {
                perror(""Error creating temporary file"");
                exit(1);
        }

        // Writing in temporary file the content
        fputs(write, fp);
        rewind(fp);

        // Reading content from temporary file 
        // and displaying it
        char read[100];
        fgets(read, sizeof(read), fp);
        cout << read;

        // Closing the file. Temporary file will 
        // also be deleted here
        fclose(fp);

        return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::fs::File;
use std::io::{self, Write, Read, Seek, SeekFrom};
use tempfile::NamedTempFile;

fn main() -> io::Result<()> {
    // Create a temporary file
    let mut temp_file = NamedTempFile::new().map_err(|e| {
        eprintln!(""Error creating temporary file: {}"", e);
        e
    })?;

    // Content to be written in the temporary file
    let content = ""Hello World!"";

    // Write content to the temporary file
    temp_file.write_all(content.as_bytes())?;
    
    // Seek back to the beginning before reading
    temp_file.as_file_mut().seek(SeekFrom::Start(0))?;

    // Read the content from the temporary file
    let mut buffer = String::new();
    temp_file.as_file_mut().read_to_string(&mut buffer)?;

    // Print the content
    println!(""{}"", buffer);

    // The file will be automatically deleted when `temp_file` goes out of scope
    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to make the file
// in read-only mode using fstream
#include <fstream>
#include <iostream>
using namespace std;
int main()
{
    fstream readFile;
    // opening a file in read mode
    readFile.open(""test.txt"", ios::in);
    if (!readFile)
        cout << ""No such file exist"";
    else {
        char c;
        while (1) {
            readFile >> c;
            if (readFile.eof())
                break;
            cout << c;
        }
    }
    // closing the file
    readFile.close();
    return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::fs::File;
use std::io::{self, Read};

fn main() -> io::Result<()> {
    // Attempt to open the file in read-only mode
    let mut file = File::open(""test.txt"").map_err(|e| {
        eprintln!(""No such file exists: {}"", e);
        e
    })?;

    // Read the file content into a string
    let mut content = String::new();
    file.read_to_string(&mut content)?;

    // Print the file contents
    print!(""{}"", content);

    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ Program to demonstrate 
// copying the content of a .txt file 
#include <fstream> 
#include <iostream> 
using namespace std; 

int main() 
{ 
        string line; 
        // For writing text file 
        // Creating ofstream & ifstream class object 
        ifstream ini_file{ 
                ""original.txt""
        }; // This is the original file 
        ofstream out_file{ ""copy.txt"" }; 
        if (ini_file && out_file) { 

                while (getline(ini_file, line)) { 
                        out_file << line << ""\n""; 
                } 
                cout << ""Copy Finished \n""; 
        } 
        else { 
                // Something went wrong 
                printf(""Cannot read File""); 
        } 
        // Closing file 
        ini_file.close(); 
        out_file.close(); 
        return 0; 
}
```","Here is the translation from C++ to Rust.
```
use std::fs::File;
use std::io::{self, BufRead, BufReader, Write};

fn main() -> io::Result<()> {
    // Attempt to open the original file for reading
    let input_file = File::open(""original.txt"")?;
    let reader = BufReader::new(input_file);

    // Attempt to create the destination file for writing
    let mut output_file = File::create(""copy.txt"")?;

    // Read line-by-line and write to the new file
    for line in reader.lines() {
        writeln!(output_file, ""{}"", line?)?;
    }

    println!(""Copy Finished"");

    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to Append and Read text of text files
#include <bits/stdc++.h>

using namespace std;
int main()
{
        // open file in read mode to read it's content
        FILE* file = fopen(""file.txt"", ""r"");

        // open file in append mode to append read content
        FILE* file2 = fopen(""file2.txt"", ""a"");
        if (file2 == NULL) {
                cout << ""file not found"";
                return 1;
        }
        else if (file == NULL) {
                cout << ""file not found"";
                return 1;
        }

        // Read contents from file
        char ch = fgetc(file);
        while (ch != EOF) {
        
                // print read content from file in file2
                fprintf(file2, ""%c"", ch);
                ch = fgetc(file);
        }
        fclose(file);
        fclose(file2);

        // open file 2 again in read mode to read the content
        FILE* file3 = fopen(""file2.txt"", ""r"");

        // Read contents from file
        char ch2 = fgetc(file3);
        while (ch2 != EOF) {
        
                // print read content from file
                printf(""%c"", ch2);
                ch2 = fgetc(file3);
        }
        fclose(file3);
}
```","Here is the translation from C++ to Rust.
```
use std::fs::{File, OpenOptions};
use std::io::{self, BufReader, BufWriter, Read, Write};

fn main() -> io::Result<()> {
    // Open the source file for reading
    let source_file = File::open(""file.txt"")?;
    let mut reader = BufReader::new(source_file);

    // Open the destination file in append mode
    let dest_file = OpenOptions::new().append(true).create(true).open(""file2.txt"")?;
    let mut writer = BufWriter::new(dest_file);

    // Copy contents from source to destination
    let mut buffer = Vec::new();
    reader.read_to_end(&mut buffer)?;
    writer.write_all(&buffer)?;

    // Ensure all writes are flushed
    writer.flush()?;

    // Reopen file2.txt to read and display its contents
    let mut file2 = File::open(""file2.txt"")?;
    let mut content = String::new();
    file2.read_to_string(&mut content)?;
    
    // Print the content of file2.txt
    print!(""{}"", content);

    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to demonstrate appending of
// a string using fstream
#include <fstream>
#include <string>
#include <iostream>
using namespace std;
int main()
{
        fstream f;
        f.open(""test.txt"", ios::app);
        if (!f)
                cout << ""No such file found"";
        else {
                f << "" String_fstream"";
                cout << ""Data appended successfully\n"";
                f.close();
                string word;
                f.open(""test.txt"");
                while (f >> word) {
                        cout << word << "" "";
                }
                f.close();
        }
        return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::fs::{File, OpenOptions};
use std::io::{self, BufRead, BufReader, Write};

fn main() -> io::Result<()> {
    // Open file in append mode
    let mut file = OpenOptions::new().append(true).create(true).open(""test.txt"")?;

    // Append the string to the file
    writeln!(file, "" String_fstream"")?;
    println!(""Data appended successfully"");

    // Reopen file in read mode
    let file = File::open(""test.txt"")?;
    let reader = BufReader::new(file);

    // Read and print words from file
    for line in reader.lines() {
        match line {
            Ok(content) => print!(""{} "", content),
            Err(e) => eprintln!(""Error reading line: {}"", e),
        }
    }

    Ok(())
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to demonstrate
// prefix increment operator overloading
 
#include <bits/stdc++.h>
using namespace std;
 
class Integer {
private:
    int i;
 
public:
    // Parameterised constructor
    Integer(int i = 0)
    {
        this->i = i;
    }
 
    // Overloading the prefix operator
    Integer& operator++()
    {
        ++i;
        // returned value should be a reference to *this
        return *this;
    }
 
    // Function to display the value of i
    void display()
    {
        cout << ""i = "" << i << endl;
    }
};
 
// Driver function
int main()
{
    Integer i1(3);
 
    cout << ""Before increment: "";
    i1.display();
 
    // Using the pre-increment operator
    Integer i2 = ++i1;
 
    cout << ""After pre increment: "" << endl;
    cout << ""i1: "";
    i1.display();
    cout << ""i2: "";  
    i2.display();
}
```","Here is the translation from C++ to Rust.
```
use std::fmt;

// Define an Integer struct
#[derive(Clone, Copy)]
struct Integer {
    i: i32,
}

impl Integer {
    // Constructor equivalent
    fn new(i: i32) -> Self {
        Self { i }
    }

    // Overloading the prefix increment operator (mutable method)
    fn increment(&mut self) -> Self {
        self.i += 1;
        *self // Return a new Integer with updated value
    }

    // Display function
    fn display(&self) {
        println!(""i = {}"", self.i);
    }
}

// Implement Debug trait for easy printing
impl fmt::Debug for Integer {
    fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {
        write!(f, ""i = {}"", self.i)
    }
}

// Driver function
fn main() {
    let mut i1 = Integer::new(3);

    print!(""Before increment: "");
    i1.display();

    // Using the increment method
    let i2 = i1.increment(); // Now correctly returning an Integer

    println!(""After pre increment:"");
    print!(""i1: "");
    i1.display();
    print!(""i2: "");
    i2.display();
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to demonstrate
// postfix decrement operator
// overloading
#include <bits/stdc++.h>
using namespace std;

class Integer {
private:
        int i;

public:
        // Parameterised constructor
        Integer(int i = 0)
        {
                this->i = i;
        }

        // Overloading the postfix operator
        Integer operator--(int)
        {
                // returned value should be a copy of the object before decrement
                Integer temp = *this;
                --i;
                return temp;
        }

        // Function to display the value of i
        void display()
        {
                cout << ""i = "" << i << endl;
        }
};

// Driver function
int main()
{
        Integer i1(3);

        cout << ""Before decrement: "";
        i1.display();

        // Using the post-decrement operator
        Integer i2 = i1--;

        cout << ""After post decrement: "" << endl;
        cout << ""i1: "";
        i1.display();
        cout << ""i2: ""; 
        i2.display();
}
```","Here is the translation from C++ to Rust.
```
use std::fmt;

// Define an Integer struct
#[derive(Clone, Copy)]
struct Integer {
    i: i32,
}

impl Integer {
    // Constructor equivalent
    fn new(i: i32) -> Self {
        Self { i }
    }

    // Overloading the postfix decrement operator
    fn decrement_postfix(&mut self) -> Self {
        let temp = *self; // Store current value
        self.i -= 1; // Decrement the original
        temp // Return the old value
    }

    // Display function
    fn display(&self) {
        println!(""i = {}"", self.i);
    }
}

// Implement Debug trait for easy printing
impl fmt::Debug for Integer {
    fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result {
        write!(f, ""i = {}"", self.i)
    }
}

// Driver function
fn main() {
    let mut i1 = Integer::new(3);

    print!(""Before decrement: "");
    i1.display();

    // Using the post-decrement operator equivalent
    let i2 = i1.decrement_postfix();

    println!(""After post decrement:"");
    print!(""i1: "");
    i1.display();
    print!(""i2: "");
    i2.display();
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ Program to illustrate the abstract class and virtual
// functions
#include <iostream>
using namespace std;

class Base {
    // private member variable
    int x;

public:
    // pure virtual function
    virtual void fun() = 0;

    // getter function to access x
    int getX() { return x; }
};

// This class inherits from Base and implements fun()
class Derived : public Base {
    // private member variable
    int y;

public:
    // implementation of the pure virtual function
    void fun() { cout << ""fun() called""; }
};

int main(void)
{
    // creating an object of Derived class
    Derived d;

    // calling the fun() function of Derived class
    d.fun();

    return 0;
}
```","Here is the translation from C++ to Rust.
```
// Define a trait (equivalent to an abstract class in C++)
trait Base {
    fn fun(&self);
}

// Define a struct that implements the Base trait
struct Derived {
    y: i32, // Private member equivalent
}

impl Derived {
    // Constructor function for Derived
    fn new(y: i32) -> Self {
        Self { y }
    }
}

// Implementing the Base trait for Derived
impl Base for Derived {
    fn fun(&self) {
        println!(""fun() called"");
    }
}

// Driver function
fn main() {
    // Creating an object of Derived
    let d = Derived::new(0);

    // Calling the fun() function
    d.fun();
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to demonstrate that
// an abstract class can have constructors.

#include <iostream>
using namespace std;

// An abstract class with constructor
class Base {
protected:
    // protected member variable
    int x;

public:
    // pure virtual function
    virtual void fun() = 0;

    // constructor of Base class
    Base(int i)
    {
        x = i;
        cout << ""Constructor of base called\n"";
    }
};

class Derived : public Base {
    // private member variable
    int y;

public:
    // calling the constructor of Base class
    Derived(int i, int j)
        : Base(i)
    {
        y = j;
    }

    // implementation of pure virtual function
    void fun()
    {
        cout << ""x = "" << x << "", y = "" << y << '\n';
    }
};

int main(void)
{
    // creating an object of Derived class
    Derived d(4, 5);

    // calling the fun() function of Derived class
    d.fun();

    // creating an object of Derived class using
    // a pointer of the Base class
    Base* ptr = new Derived(6, 7);

    // calling the fun() function using the
    // pointer
    ptr->fun();

    return 0;
}
```","Here is the translation from C++ to Rust.
```
// Define a trait (equivalent to an abstract class in C++)
trait Base {
    fn fun(&self);
}

// Define a struct to hold shared data (equivalent to Base class)
struct BaseStruct {
    x: i32,
}

impl BaseStruct {
    // Constructor for BaseStruct
    fn new(x: i32) -> Self {
        println!(""Constructor of base called"");
        Self { x }
    }
}

// Define a struct that extends BaseStruct (equivalent to Derived)
struct Derived {
    base: BaseStruct, // Composition instead of inheritance
    y: i32,
}

impl Derived {
    // Constructor for Derived
    fn new(i: i32, j: i32) -> Self {
        Self {
            base: BaseStruct::new(i),
            y: j,
        }
    }
}

// Implementing the Base trait for Derived
impl Base for Derived {
    fn fun(&self) {
        println!(""x = {}, y = {}"", self.base.x, self.y);
    }
}

// Driver function
fn main() {
    // Creating an instance of Derived
    let d = Derived::new(4, 5);
    d.fun();

    // Using a trait object for polymorphism
    let ptr: Box<dyn Base> = Box::new(Derived::new(6, 7));
    ptr.fun();
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// Implementation of Singleton Class 
// in C++
#include <iostream>
#include <mutex>
using namespace std;

class Singleton {
private:
    // Member variables
    string name, loves;

    // Static pointer to the Singleton instance
    static Singleton* instancePtr;

    // Mutex to ensure thread safety
    static mutex mtx;

    // Private Constructor
    Singleton() {}

public:
    // Deleting the copy constructor to prevent copies
    Singleton(const Singleton& obj) = delete;

    // Static method to get the Singleton instance
    static Singleton* getInstance() {
        if (instancePtr == nullptr) {
            lock_guard<mutex> lock(mtx);
            if (instancePtr == nullptr) {
                instancePtr = new Singleton();
            }
        }
        return instancePtr;
    }

    // Method to set values
    void setValues(const string& name, const string& loves) {
        this->name = name;
        this->loves = loves;
    }

    // Method to print values
    void print() const {
        cout << name << "" Loves "" << loves << ""."" << endl;
    }
};

// Initialize static members
Singleton* Singleton::instancePtr = nullptr;
mutex Singleton::mtx;

// Driver code
int main() {
    Singleton* s1 = Singleton::getInstance();
    s1->setValues(""Manish"", ""Tea"");
    s1->print();

    Singleton* s2 = Singleton::getInstance();
    s2->setValues(""Vartika"", ""Tea"");
    s2->print();

    return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::sync::{Arc, Mutex, OnceLock};

// Define a thread-safe Singleton struct
#[derive(Debug)]
struct Singleton {
    name: String,
    loves: String,
}

// Implement methods for Singleton
impl Singleton {
    // Private constructor (enforced via Singleton pattern)
    fn new() -> Self {
        Self {
            name: String::new(),
            loves: String::new(),
        }
    }

    // Set values for Singleton instance
    fn set_values(&mut self, name: &str, loves: &str) {
        self.name = name.to_string();
        self.loves = loves.to_string();
    }

    // Print values
    fn print(&self) {
        println!(""{} Loves {}."", self.name, self.loves);
    }
}

// Thread-safe Singleton implementation
struct SingletonManager;

impl SingletonManager {
    // Static instance stored using OnceLock (lazy, thread-safe initialization)
    fn get_instance() -> Arc<Mutex<Singleton>> {
        static INSTANCE: OnceLock<Arc<Mutex<Singleton>>> = OnceLock::new();
        INSTANCE.get_or_init(|| Arc::new(Mutex::new(Singleton::new()))).clone()
    }
}

// Driver function
fn main() {
    let singleton1 = SingletonManager::get_instance();
    {
        let mut s1 = singleton1.lock().unwrap();
        s1.set_values(""Manish"", ""Tea"");
        s1.print();
    }

    let singleton2 = SingletonManager::get_instance();
    {
        let mut s2 = singleton2.lock().unwrap();
        s2.set_values(""Vartika"", ""Tea"");
        s2.print();
    }

    // Proving that both instances are the same
    println!(
        ""Are s1 and s2 the same instance? {}"",
        Arc::ptr_eq(&singleton1, &singleton2)
    );
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to swap two
// numbers without using 3rd
// variable
#include <bits/stdc++.h>
using namespace std;

// Driver code
int main()
{
    int a = 2, b = 3;

    cout << ""Before swapping a = "" << a << "" , b = "" << b
         << endl;

    // applying algorithm
    b = a + b;
    a = b - a;
    b = b - a;

    cout << ""After swapping a = "" << a << "" , b = "" << b
         << endl;
    return 0;
}
```","Here is the translation from C++ to Rust.
```
fn main() {
    let mut a = 2;
    let mut b = 3;

    println!(""Before swapping: a = {}, b = {}"", a, b);

    // Swapping without a third variable
    b = a + b;
    a = b - a;
    b = b - a;

    println!(""After swapping: a = {}, b = {}"", a, b);
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// A Better (than Naive) Solution 
// to find all divisors 
#include <iostream> 
#include <math.h> 
using namespace std; 

// Function to print the divisors 
void printDivisors(int n) 
{ 
        // Note that this loop runs 
        // till square root 
        for (int i = 1; i <= sqrt(n); i++) 
        { 
                if (n % i == 0) 
                { 
                        // If divisors are equal, 
                        // print only one 
                        if (n / i == i) 
                                cout <<"" ""<< i; 

                        // Otherwise print both 
                        else
                                cout << "" ""<< i << "" "" << n / i; 
                } 
        } 
} 

// Driver code 
int main() 
{ 
        cout <<""The divisors of 100 are: ""; 
        printDivisors(100); 
        return 0; 
} 

// This code is contributed by shivanisinghss2110
```","Here is the translation from C++ to Rust.
```
use std::io;

fn print_divisors(n: u32) {
    let sqrt_n = (n as f64).sqrt() as u32;
    for i in 1..=sqrt_n {
        if n % i == 0 {
            if n / i == i {
                print!("" {}"", i);
            } else {
                print!("" {} {}"", i, n / i);
            }
        }
    }
    println!();
}

fn main() {
    println!(""The divisors of 100 are:"");
    print_divisors(100);
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to illustrate
// working with integers in
// power function
#include <bits/stdc++.h>
using namespace std;
int main()
{
    int a, b;

    // Using typecasting for
    // integer result
    a = (int)(pow(5, 2) + 0.5);
    b = round(pow(5,2));
    cout << a << endl << b ;

    return 0;
}
```","Here is the translation from C++ to Rust.
```
fn main() {
    let a = (5_i32.pow(2));
    let b = (5_f64.powi(2)).round() as i32;

    println!(""{}\n{}"", a, b);
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
#include <iostream>
using namespace std;

// Driver code
int main()
{
        int n = 153;
        int temp = n;
        int p = 0;

        // Function to calculate
        // the sum of individual digits
        while (n > 0) {
                int rem = n % 10;
                p = (p) + (rem * rem * rem);
                n = n / 10;
        }

        // Condition to check whether
        // the value of P equals
        // to user input or not.
        if (temp == p) {
                cout << (""Yes. It is Armstrong No."");
        }
        else {
                cout << (""No. It is not an Armstrong No."");
        }
        return 0;
}
```","Here is the translation from C++ to Rust.
```
fn is_armstrong_number(n: u32) -> bool {
    let mut temp = n;
    let mut sum = 0;

    while temp > 0 {
        let rem = temp % 10;
        sum += rem.pow(3);
        temp /= 10;
    }

    sum == n
}

fn main() {
    let n = 153;
    if is_armstrong_number(n) {
        println!(""Yes. It is an Armstrong Number."");
    } else {
        println!(""No. It is not an Armstrong Number."");
    }
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ Program to find Nth
// Armstrong Number
#include <bits/stdc++.h>
#include <math.h>
using namespace std;

// Function to find Nth
// Armstrong Number
int NthArmstrong(int n)
{
        int count = 0;

        // Upper limit from integer
        for (int i = 1; i <= INT_MAX; i++) {
                int num = i, rem, digit = 0, sum = 0;

                // Copy the value for num in num
                num = i;

                // Find total digits in num
                digit = (int)log10(num) + 1;

                // Calculate sum of power of digits
                while (num > 0) {
                        rem = num % 10;
                        sum = sum + pow(rem, digit);
                        num = num / 10;
                }
                // Check for Armstrong number
                if (i == sum)
                        count++;
                if (count == n)
                        return i;
        }
}

// Driver code
int main()
{
        int n = 12;
        cout << NthArmstrong(n);
        return 0;
}
```","Here is the translation from C++ to Rust.
```
fn nth_armstrong(n: usize) -> Option<u32> {
    let mut count = 0;
    
    for i in 1..u32::MAX {
        let mut num = i;
        let digit = (num as f64).log10() as u32 + 1;
        let mut sum = 0;
        
        while num > 0 {
            let rem = num % 10;
            sum += rem.pow(digit);
            num /= 10;
        }
        
        if i == sum {
            count += 1;
        }
        
        if count == n {
            return Some(i);
        }
    }
    None
}

fn main() {
    let n = 12;
    if let Some(result) = nth_armstrong(n) {
        println!(""{}"", result);
    } else {
        println!(""No such Armstrong number found."");
    }
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to check and print
// Neon Numbers upto 10000
#include <iostream>
using namespace std;
#include <math.h>

int checkNeon(int x)
{
        // Storing the square of x
        int sq = x * x;

        // Calculating the sum of 
        // digits of sq
        int sum_digits = 0;
        while (sq != 0) 
        {
                sum_digits = sum_digits + sq % 10;
                sq = sq / 10;
        }
        return (sum_digits == x);
}

// Driver Code
int main(void)
{
        // Printing Neon Numbers upto 10000
        for (int i = 1; i <= 10000; i++) 
                if (checkNeon(i))
                        cout << i << "" ""; 
}
```","Here is the translation from C++ to Rust.
```
fn is_neon_number(x: u32) -> bool {
    let mut sq = x * x;
    let mut sum_digits = 0;

    while sq != 0 {
        sum_digits += sq % 10;
        sq /= 10;
    }
    sum_digits == x
}

fn main() {
    for i in 1..=10000 {
        if is_neon_number(i) {
            print!(""{} "", i);
        }
    }
    println!();
}
```"
"Translate the following C++ code to Rust, ensuring the result is idiomatic, safe, and efficient. Utilize Rust best practices such as ownership, borrowing, and error handling with Result where applicable. Optimize for performance while maintaining readability, following Rust's rustfmt conventions. Ensure the translated code is well-structured, properly indented, and free of unnecessary allocations:
```
// C++ program to demonstrate working of
// Variadic function Template
#include <iostream>
using namespace std;

// To handle base case of below recursive
// Variadic function Template
void print()
{
        cout << ""I am empty function and ""
                        ""I am called at last.\n"";
}

// Variadic function Template that takes
// variable number of arguments and prints
// all of them.
template <typename T, typename... Types>
void print(T var1, Types... var2)
{
        cout << var1 << endl;

        print(var2...);
}

// Driver code
int main()
{
        print(1, 2, 3.14,
                ""Pass me any ""
                ""number of arguments"",
                ""I will print\n"");

        return 0;
}
```","Here is the translation from C++ to Rust.
```
use std::fmt::Display;

// Base case to handle the empty function
fn print_empty() {
    println!(""I am empty function and I am called at last."");
}

// Variadic function that prints a single item and recursively prints the rest of the items
fn print<T: Display>(first: T) {
    println!(""{}"", first);
}

// A function to handle multiple arguments and print them all
fn print_multiple<T: Display, U: Display>(first: T, rest: U) {
    print(first);
    print(rest);
}

// Entry point to run the program
fn main() {
    print(1);
    print(2);
    print_multiple(3.14, ""Pass me any "");
    print(""number of arguments"");
    print_empty();
}
```"
